game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3865509,749,1,,Paolo Zanetti,2722,2,,Roberto Venturato,Home,False
3865512,2919,3,,Giovanni Stroppa,8970,2,,Fabio Grosso,Home,True
3869113,2503,0,9,Petit,294,3,1,Roger Schmidt,Home,False
3885843,150,1,2,Manuel Pellegrini,331,0,7,Jagoba Arrasate,Home,True
3887494,3948,2,,Karel Geraerts,124,0,,Giovanni van Bronckhorst,Home,True
3890032,987,1,6,Stevie Hammell,2578,2,8,Callum Davidson,Home,False
3890038,1241,2,5,David Martindale,903,1,6,Lee Johnson,Home,True
3890047,371,2,1,Ange Postecoglou,43,0,4,Robbie Neilson,Home,True
3890054,1519,0,12,Jack Ross,371,9,1,Ange Postecoglou,Home,False
3902058,48726,1,11,Leonid Kuchuk,83678,2,3,Oleg Ratiy,Home,False
3909964,49364,1,15,Sergiy Lavrynenko,18303,2,5,Yuriy Gura,Home,False
3844094,3302,1,15,Rubi,418,2,4,Carlo Ancelotti,Home,False
3890899,416,3,,Ivan Juric,458,0,,Stefano Di Benedetto,Home,True
3902056,48332,1,6,Yaroslav Vyshnyak,3592,0,13,Yuriy Vernydub,Home,True
3828430,2778,1,1,Flemming Pedersen,1063,0,7,Jacob Friis,Home,True
3828435,5724,1,6,Thomas Thomasberg,2414,0,4,Jens Berthel Askou,Home,True
3828439,1053,0,11,Lars Friis,2778,0,1,Flemming Pedersen,Home,False
3828441,1063,2,5,Jacob Friis,1177,0,2,Kent Nielsen,Home,True
3828448,206,0,10,Niels Frederiksen,865,2,7,Albert Capellas,Home,False
3837218,724,1,13,Wim Jonk,467,4,7,Rogier Meijer,Home,False
3837388,499,2,16,Thomas Letsch,235,2,14,Joseph Oosting,Home,False
3837392,798,1,7,Marinus Dijkhuizen,383,6,1,Ruud van Nistelrooy,Home,False
3837830,1237,0,8,Graham Potter,762,0,5,Eddie Howe,Home,False
3837845,405,0,15,Steven Gerrard,379,1,16,David Moyes,Home,False
3837854,989,0,16,Gary O'Neil,543,0,18,Bruno Lage,Home,False
3839026,16,1,7,Edin Terzic,15,0,13,Gerardo Seoane,Home,True
3839052,27,2,1,Julian Nagelsmann,82,0,15,Niko Kovac,Home,True
3839080,15,0,17,Gerardo Seoane,533,3,6,André Breitenreiter,Home,False
3839097,23826,2,9,Domenico Tedesco,82,0,15,Niko Kovac,Home,True
3839102,44,0,17,Sandro Schwarz,16,1,5,Edin Terzic,Home,False
3839733,244,4,3,Igor Tudor,1421,1,19,Óscar García,Home,True
3839845,583,1,1,Christophe Galtier,162,1,12,Philippe Clement,Home,False
3844089,131,0,12,Xavi,367,0,10,Andoni Iraola,Home,False
3844747,1025,1,11,Siniša Mihajlović,276,1,14,Gabriele Cioffi,Home,False
3845652,232,3,1,Guillermo Abascal,41231,0,6,Vadim Garanin,Home,True
3851078,3948,2,6,Karel Geraerts,601,1,12,Karim Belhocine,Home,True
3851200,172,1,8,Edward Still,2282,3,3,Carl Hoefkens,Home,False
3851204,475,3,9,Bernd Hollerbach,354,1,10,Danny Buijs,Home,True
3854851,11688,2,14,Hakan Keles,3840,3,4,Vincenzo Montella,Home,False
3860206,2293,0,11,Ilhan Palut,6890,0,6,Emre Belözoglu,Home,False
3860207,3205,1,15,Cagdas Atan,924,0,19,Osman Zeki Korkmaz,Home,True
3869056,1301,1,17,Vasco Seabra,3325,2,9,Vítor Campelos,Home,False
3885845,367,0,11,Andoni Iraola,237,2,9,Javier Aguirre,Home,False
3888988,3060,3,3,Chris Coleman,653,1,11,Nikolaos Nioplias,Home,True
3889520,2696,1,10,Igor Osinjkin,1124,1,14,Oleg Vasilenko,Home,False
3889668,1519,1,,Jack Ross,1090,0,,Pascal Jansen,Home,True
3890056,2553,2,9,Derek McInnes,987,1,5,Stevie Hammell,Home,True
3901636,1096,1,,Mark van Bommel,6890,3,,Emre Belözoglu,Home,False
3902065,2740,1,15,Viktor Skrypnyk,26459,2,3,Yuriy Virt,Home,False
3909908,964,2,,Sergey Semak,1124,0,,Oleg Vasilenko,Home,True
3909911,11127,2,,Viktor Goncharenko,41231,0,,Vadim Garanin,Home,True
3828451,5724,1,2,Thomas Thomasberg,1053,0,11,Lars Friis,Home,True
3888996,553,0,10,Dimitrios Spanos,2672,0,13,Giannis Taousianis,Home,False
3902054,660,0,9,Igor Jovicevic,55686,0,10,Valeriy Kryventsov,Home,False
3828443,2778,0,3,Flemming Pedersen,1177,2,1,Kent Nielsen,Home,False
3837217,234,0,6,Arne Slot,306,0,10,Kees van Wonderen,Home,False
3837389,234,4,3,Arne Slot,1283,0,12,Dick Lukkien,Home,True
3837818,1003,2,11,Brendan Rodgers,1148,2,12,Thomas Frank,Home,False
3839060,86,2,10,Ole Werner,79,2,11,Pellegrino Matarazzo,Home,False
3839079,16,2,7,Edin Terzic,86,3,9,Ole Werner,Home,False
3839728,1420,0,11,Gérald Baticle,995,0,12,Antoine Kombouaré,Home,False
3839734,826,3,4,Franck Haise,3911,2,14,Michel Der Zakarian,Home,True
3839864,1420,2,19,Gérald Baticle,1421,4,14,Óscar García,Home,False
3844097,1049,1,6,Gennaro Gattuso,12321,0,17,Míchel,Home,True
3844594,13,0,8,Diego Simeone,1050,2,1,Unai Emery,Home,False
3844738,506,3,20,Massimiliano Allegri,6574,0,19,Alessio Dionisi,Home,True
3844741,5,4,2,Stefano Pioli,410,2,16,Andrea Sottil,Home,True
3844756,2239,1,18,Massimiliano Alvini,416,2,4,Ivan Juric,Home,False
3845638,2410,4,2,Vladimir Fedotov,1124,1,12,Oleg Vasilenko,Home,True
3845641,1186,1,15,Aleksandr Borodyuk,3719,3,7,Sergey Yuran,Home,False
3845650,49702,3,14,Mikhail Galaktionov,1083,4,3,Valeriy Karpin,Home,False
3851076,520,0,15,Dominik Thalhammer,354,0,11,Danny Buijs,Home,False
3851082,3508,1,14,Mbaye Leye,1184,4,3,Wouter Vrancken,Home,False
3851128,1245,1,18,Bernd Storck,2715,3,17,José Jeunechamps,Home,False
3851205,157,1,5,Hein Vanhaezebrouck,1096,2,1,Mark van Bommel,Home,False
3854844,6646,2,16,Andrea Pirlo,11282,4,2,Francesco Farioli,Home,False
3854850,36,3,7,Jorge Jesus,24245,3,8,Recep Ucar,Home,False
3860189,3205,3,12,Cagdas Atan,11688,0,10,Hakan Keles,Home,True
3869050,2423,0,11,Mário Silva,3268,0,10,Filipe Martins,Home,False
3869109,2425,3,14,Luís Freire,720,1,3,Sérgio Conceição,Home,True
3885846,3302,2,10,Rubi,368,1,15,Julen Lopetegui,Home,True
3909906,49702,2,,Mikhail Galaktionov,932,0,,Josef Zinnbauer,Home,True
3909909,3725,3,,Andrey Talalaev,14589,1,,Marcel Licka,Home,True
3888995,6676,0,9,Iraklis Metaxas,683,0,3,Carlos Corberán,Home,False
3902063,48332,2,2,Yaroslav Vyshnyak,48726,0,16,Leonid Kuchuk,Home,True
3828434,1177,3,2,Kent Nielsen,1053,1,11,Lars Friis,Home,True
3836751,133,0,15,Henk de Jong,798,2,3,Marinus Dijkhuizen,Home,False
3836752,383,4,2,Ruud van Nistelrooy,1283,1,18,Dick Lukkien,Home,True
3836757,1090,2,4,Pascal Jansen,1435,0,16,René Hake,Home,True
3837231,202,1,11,Frank Wormuth,1435,0,16,René Hake,Home,True
3837838,399,3,3,Jesse Marsch,631,0,12,Thomas Tuchel,Home,True
3837839,1003,1,19,Brendan Rodgers,180,2,11,Ralph Hasenhüttl,Home,False
3837841,762,3,6,Eddie Howe,281,3,2,Pep Guardiola,Home,False
3837844,11,2,1,Mikel Arteta,931,1,11,Marco Silva,Home,True
3837850,281,4,2,Pep Guardiola,873,2,12,Patrick Vieira,Home,True
3839055,60,1,7,Christian Streich,16,3,2,Edin Terzic,Home,False
3839059,33,2,13,Frank Kramer,18,2,4,Daniel Farke,Home,False
3839086,167,1,10,Enrico Maaßen,39,2,4,Bo Svensson,Home,False
3839732,1041,2,7,Peter Bosz,1147,1,16,Olivier Pantaloni,Home,True
3839776,162,1,6,Philippe Clement,273,1,17,Bruno Génésio,Home,False
3839783,1095,0,19,Bruno Irles,415,3,5,Philippe Montanier,Home,False
3839818,3524,1,6,Pascal Gastien,417,0,15,Lucien Favre,Home,True
3839822,244,2,2,Igor Tudor,995,1,16,Antoine Kombouaré,Home,True
3844096,366,0,18,Pacheta,1050,3,3,Unai Emery,Home,False
3844596,714,0,15,Diego Martínez,367,2,6,Andoni Iraola,Home,False
3844740,1005,1,13,Marco Baroni,46,2,5,Simone Inzaghi,Home,False
3844745,3522,1,8,Luca Gotti,749,0,14,Paolo Zanetti,Home,True
3844760,398,3,2,Maurizio Sarri,46,1,7,Simone Inzaghi,Home,True
3845643,1083,2,6,Valeriy Karpin,14589,1,11,Marcel Licka,Home,True
3851203,2727,2,4,Marc Brys,2861,1,13,Yves Vanderhaeghe,Home,True
3860183,114,3,1,Valérien Ismaël,2381,1,16,Riza Calimbay,Home,True
3860278,11688,1,7,Hakan Keles,10484,0,18,Senol Can,Home,True
3869045,294,4,2,Roger Schmidt,8024,0,18,Armando Evangelista,Home,True
3869052,720,5,1,Sérgio Conceição,1301,1,17,Vasco Seabra,Home,True
3869059,2995,0,15,César Peixoto,7378,3,7,Paulo Sérgio,Home,False
3869063,2424,0,13,Ivo Vieira,3329,0,16,Rui Pedro Silva,Home,False
3869111,2420,0,8,Moreno,3268,1,7,Filipe Martins,Home,False
3885844,1531,0,17,Francisco Rodríguez,681,1,8,Imanol Alguacil,Home,False
3889523,121,1,4,Slavisa Jokanovic,232,0,2,Guillermo Abascal,Home,True
3889529,49702,2,12,Mikhail Galaktionov,121,2,5,Slavisa Jokanovic,Home,False
3828446,369,0,12,Freyr Alexandersson,190,3,5,Jess Thorup,Home,False
3836756,467,0,14,Rogier Meijer,317,1,6,Ron Jans,Home,False
3837817,762,2,4,Eddie Howe,703,0,18,Steve Cooper,Home,True
3837828,31,1,12,Jürgen Klopp,873,1,16,Patrick Vieira,Home,False
3837846,1148,1,10,Thomas Frank,29,1,18,Frank Lampard,Home,False
3839081,89,2,3,Urs Fischer,23826,1,11,Domenico Tedesco,Home,True
3839087,79,0,12,Pellegrino Matarazzo,60,1,5,Christian Streich,Home,False
3839780,583,5,1,Christophe Galtier,969,2,9,Olivier Dall'Oglio,Home,True
3839840,1147,1,20,Olivier Pantaloni,1082,3,6,Paulo Fonseca,Home,False
3839867,1041,2,4,Peter Bosz,290,1,9,Jean-Marc Furlan,Home,True
3844759,506,1,20,Massimiliano Allegri,12,1,6,José Mourinho,Home,False
3860202,449,1,2,Abdullah Avci,7775,0,16,Serkan Özbalta,Home,True
3860271,589,5,5,Nuri Sahin,449,2,9,Abdullah Avci,Home,True
3869070,294,3,2,Roger Schmidt,2995,2,17,César Peixoto,Home,True
3869114,3329,1,15,Rui Pedro Silva,2423,0,16,Mário Silva,Home,True
3885851,1049,0,14,Gennaro Gattuso,13,1,6,Diego Simeone,Home,False
3888987,605,3,2,Germán Burgos,2672,0,13,Giannis Taousianis,Home,True
3889525,2410,4,3,Vladimir Fedotov,3725,2,8,Andrey Talalaev,Home,True
3890039,124,4,2,Giovanni van Bronckhorst,2578,0,9,Callum Davidson,Home,True
3890048,1519,0,11,Jack Ross,465,3,6,Stephen Robinson,Home,False
3890053,370,5,4,Jim Goodwin,1241,0,7,David Martindale,Home,True
3899237,379,3,,David Moyes,1063,1,,Jacob Friis,Home,True
3902060,10690,3,1,Patrick van Leeuwen,2740,1,16,Viktor Skrypnyk,Home,True
3909912,1186,0,,Nikolay Kovardaev,2410,2,,Vladimir Fedotov,Home,False
3839781,3911,1,14,Michel Der Zakarian,244,1,4,Igor Tudor,Home,False
3844597,368,1,12,Julen Lopetegui,366,1,17,Pacheta,Home,False
3860184,449,0,6,Abdullah Avci,141,0,5,Okan Buruk,Home,False
3837848,631,2,6,Thomas Tuchel,1003,1,20,Brendan Rodgers,Home,True
3851208,968,0,12,Jonas De Roeck,1245,1,14,Bernd Storck,Home,False
3890040,465,1,8,Stephen Robinson,2759,0,12,Malky Mackay,Home,True
3839821,1041,4,5,Peter Bosz,1095,1,20,Bruno Irles,Home,True
3825466,24,0,,Oliver Glasner,418,2,,Carlo Ancelotti,Away,False
3828431,865,3,8,Henrik Jensen,369,3,10,Freyr Alexandersson,Away,False
3828437,369,0,10,Freyr Alexandersson,678,1,3,Uwe Rösler,Away,False
3828449,678,1,4,Uwe Rösler,2414,2,6,Jens Berthel Askou,Away,False
3837216,133,0,12,Henk de Jong,200,0,9,Henk Fraser,Away,False
3837815,31,2,10,Jürgen Klopp,931,2,9,Marco Silva,Away,False
3837821,631,1,8,Thomas Tuchel,29,0,15,Frank Lampard,Away,True
3837840,31,1,16,Jürgen Klopp,985,2,14,Erik ten Hag,Away,False
3837847,399,0,5,Jesse Marsch,1237,1,4,Graham Potter,Away,False
3837855,405,1,19,Steven Gerrard,11,2,1,Mikel Arteta,Away,False
3839054,3,2,3,Steffen Baumgart,23826,2,12,Domenico Tedesco,Away,False
3839779,667,1,15,Julien Stéphan,417,1,12,Lucien Favre,Away,False
3839820,290,2,10,Jean-Marc Furlan,969,1,13,Olivier Dall'Oglio,Away,True
3844088,237,0,13,Javier Aguirre,621,0,11,Ernesto Valverde,Away,False
3844095,13,3,1,Diego Simeone,3709,0,20,Quique Sánchez Flores,Away,True
3844599,150,2,3,Manuel Pellegrini,237,1,14,Javier Aguirre,Away,True
3844736,2239,2,10,Massimiliano Alvini,430,3,4,Vincenzo Italiano,Away,False
3844739,1025,1,11,Siniša Mihajlović,398,2,6,Maurizio Sarri,Away,False
3844743,12,1,9,José Mourinho,380,0,15,Davide Nicola,Away,True
3844748,430,0,8,Vincenzo Italiano,749,0,15,Paolo Zanetti,Away,False
3844770,3522,0,12,Luca Gotti,506,2,20,Massimiliano Allegri,Away,False
3845640,932,0,14,Josef Zinnbauer,16704,3,8,Aleksandr Storozhuk,Away,False
3851130,520,1,14,Dominik Thalhammer,1184,2,2,Wouter Vrancken,Away,False
3860186,24245,0,17,Recep Ucar,3840,1,3,Vincenzo Montella,Away,False
3860199,114,3,4,Valérien Ismaël,11282,3,3,Francesco Farioli,Away,False
3860201,11688,1,8,Hakan Keles,141,0,9,Okan Buruk,Away,True
3869048,3329,0,16,Rui Pedro Silva,1465,2,3,Nélson Veríssimo,Away,False
3885847,1050,0,4,Unai Emery,3709,0,18,Quique Sánchez Flores,Away,False
3887486,350,0,,Paul Heckingbottom,984,1,,Steve Bruce,Away,False
3889526,1186,0,16,Nikolay Kovardaev,964,2,1,Sergey Semak,Away,False
3889528,3719,1,11,Nikolay Pisarev,41231,4,7,Vadim Garanin,Away,False
3889532,964,4,1,Sergey Semak,11127,0,16,Viktor Goncharenko,Away,True
3889807,1519,0,,Jack Ross,1090,7,,Pascal Jansen,Away,False
3890030,1241,1,7,David Martindale,1519,0,9,Jack Ross,Away,True
3901608,1096,1,,Mark van Bommel,6890,1,,Emre Belözoglu,Away,False
3901642,1090,2,,Pascal Jansen,2424,1,,Ivo Vieira,Away,True
3837237,724,1,15,Wim Jonk,383,7,1,Ruud van Nistelrooy,Away,False
3837853,762,1,7,Eddie Howe,543,1,19,Bruno Lage,Away,False
3839027,44,1,15,Sandro Schwarz,89,3,3,Urs Fischer,Away,False
3845646,2696,1,11,Igor Osinjkin,932,1,13,Josef Zinnbauer,Away,False
3869055,2425,0,16,Luís Freire,336,3,6,Rúben Amorim,Away,False
3869066,336,0,10,Rúben Amorim,720,3,1,Sérgio Conceição,Away,False
3898922,294,2,,Roger Schmidt,338,0,,Mircea Lucescu,Away,True
3836754,724,2,10,Wim Jonk,202,2,7,Frank Wormuth,Away,False
3837220,385,0,16,Sjors Ultee,317,3,4,Ron Jans,Away,False
3839816,826,4,3,Franck Haise,162,1,11,Philippe Clement,Away,True
3839819,583,7,1,Christophe Galtier,1082,1,12,Paulo Fonseca,Away,True
3844772,2919,0,19,Giovanni Stroppa,12,3,2,José Mourinho,Away,False
3845637,232,2,1,Guillermo Abascal,11127,0,16,Igor Shalimov,Away,True
3851071,968,1,13,Jonas De Roeck,157,2,6,Hein Vanhaezebrouck,Away,False
3860276,2293,4,10,Ilhan Palut,924,0,19,Osman Zeki Korkmaz,Away,True
3869057,1075,3,5,Artur Jorge,3329,0,18,Rui Pedro Silva,Away,True
3869107,1465,3,5,Nélson Veríssimo,2995,0,17,César Peixoto,Away,True
3888990,2671,0,12,Athanasios Staikos,683,2,4,Carlos Corberán,Away,False
3889521,49702,1,13,Mikhail Galaktionov,11127,0,15,Viktor Goncharenko,Away,True
3898927,338,0,,Mircea Lucescu,294,3,,Roger Schmidt,Away,False
3837849,989,0,17,Scott Parker,31,9,9,Jürgen Klopp,Away,False
3889535,2410,0,3,Vladimir Fedotov,1083,0,6,Valeriy Karpin,Away,False
3851065,3508,1,7,Mbaye Leye,2282,1,8,Carl Hoefkens,Away,False
3902066,49364,1,11,Sergiy Lavrynenko,83678,1,6,Oleg Ratiy,Away,False
3828432,206,1,9,Niels Frederiksen,190,4,5,Jess Thorup,Away,False
3836753,200,2,9,Henk Fraser,235,2,8,Joseph Oosting,Away,False
3837238,798,0,6,Marinus Dijkhuizen,317,4,2,Ron Jans,Away,False
3837860,1148,1,11,Thomas Frank,873,1,13,Patrick Vieira,Away,False
3839028,33,1,14,Frank Kramer,3,3,4,Steffen Baumgart,Away,False
3839057,80,2,17,Thomas Reis,533,3,8,André Breitenreiter,Away,False
3839084,33,0,13,Frank Kramer,82,0,14,Niko Kovac,Away,False
3839100,15,3,13,Gerardo Seoane,39,0,7,Bo Svensson,Away,True
3839823,1421,1,19,Óscar García,667,1,14,Julien Stéphan,Away,False
3839842,3524,1,9,Pascal Gastien,1158,2,4,Régis Le Bris,Away,False
3839847,969,7,8,Olivier Dall'Oglio,3911,0,14,Michel Der Zakarian,Away,True
3839865,417,2,15,Lucien Favre,1082,1,8,Paulo Fonseca,Away,True
3844757,6195,0,5,Luciano Spalletti,430,0,8,Vincenzo Italiano,Away,False
3845639,964,0,4,Sergey Semak,3725,0,9,Andrey Talalaev,Away,False
3845645,11127,0,16,Evgeni Averyanov,1124,0,12,Oleg Vasilenko,Away,False
3851070,520,0,15,Dominik Thalhammer,3057,2,9,Ronny Deila,Away,False
3851080,1096,1,1,Mark van Bommel,1245,0,16,Bernd Storck,Away,True
3851133,172,3,6,Edward Still,3508,1,16,Mbaye Leye,Away,True
3860204,2381,0,14,Riza Calimbay,3840,3,1,Vincenzo Montella,Away,False
3869061,2424,0,11,Ivo Vieira,8024,1,12,Armando Evangelista,Away,False
3888999,3060,1,7,Chris Coleman,1091,2,2,Razvan Lucescu,Away,False
3889524,41231,2,7,Vadim Garanin,1083,2,5,Valeriy Karpin,Away,False
3890034,371,3,1,Ange Postecoglou,2759,1,11,Malky Mackay,Away,True
3902055,26459,1,5,Yuriy Virt,6992,0,14,Roman Grygorchuk,Away,True
3837219,202,1,15,Frank Wormuth,610,6,1,Alfred Schreuder,Away,False
3837814,11,2,2,Mikel Arteta,873,0,19,Patrick Vieira,Away,True
3839099,79,0,12,Pellegrino Matarazzo,3,0,8,Steffen Baumgart,Away,False
3844090,1531,0,19,Francisco Rodríguez,150,3,2,Manuel Pellegrini,Away,False
3844761,749,1,13,Paolo Zanetti,1005,1,16,Marco Baroni,Away,False
3844769,2239,1,18,Massimiliano Alvini,46,3,3,Simone Inzaghi,Away,False
3851129,475,1,12,Bernd Hollerbach,2861,0,11,Yves Vanderhaeghe,Away,True
3865513,4171,2,,Fabio Caserta,252,3,,Alexander Blessin,Away,False
3869064,2420,1,5,Moreno,7378,2,4,Paulo Sérgio,Away,False
3887497,383,1,,Ruud van Nistelrooy,162,1,,Philippe Clement,Away,False
3889530,232,4,2,Guillermo Abascal,1124,1,14,Oleg Vasilenko,Away,True
3890035,987,3,4,Stevie Hammell,370,2,7,Jim Goodwin,Away,True
3909910,121,0,,Slavisa Jokanovic,1083,2,,Valeriy Karpin,Away,False
3837214,383,5,2,Ruud van Nistelrooy,1435,2,18,René Hake,Away,True
3837232,200,2,12,Henk Fraser,1283,3,10,Dick Lukkien,Away,False
3837827,989,0,11,Scott Parker,281,4,1,Pep Guardiola,Away,False
3837833,1003,2,15,Brendan Rodgers,11,4,2,Mikel Arteta,Away,False
3837842,543,0,18,Bruno Lage,148,1,4,Antonio Conte,Away,False
3837862,762,1,12,Eddie Howe,31,2,6,Jürgen Klopp,Away,False
3839730,290,1,18,Jean-Marc Furlan,1082,4,2,Paulo Fonseca,Away,False
3844091,714,2,8,Diego Martínez,940,2,9,Eduardo Coudet,Away,False
3844755,380,0,12,Davide Nicola,410,0,13,Andrea Sottil,Away,False
3844775,430,0,10,Vincenzo Italiano,410,1,7,Andrea Sottil,Away,False
3851077,172,1,8,Edward Still,2715,0,18,José Jeunechamps,Away,True
3851201,1184,4,2,Wouter Vrancken,2715,0,18,José Jeunechamps,Away,True
3860203,868,0,13,Mustafa Dalci,2832,1,7,Erol Bulut,Away,False
3869115,1075,6,2,Artur Jorge,8024,0,10,Armando Evangelista,Away,True
3885842,940,1,12,Eduardo Coudet,12321,0,13,Míchel,Away,True
3888992,6418,0,10,Giannis Anastasiou,1091,1,6,Razvan Lucescu,Away,False
3902069,3592,0,14,Yuriy Vernydub,660,1,7,Igor Jovicevic,Away,False
3839841,667,0,16,Julien Stéphan,290,1,7,Jean-Marc Furlan,Away,False
3851079,58,3,2,Felice Mazzù,475,0,17,Bernd Hollerbach,Away,True
3854847,2293,0,11,Ilhan Palut,868,0,12,Mustafa Dalci,Away,False
3869046,2503,1,6,Petit,7378,0,12,Paulo Sérgio,Away,True
3837831,985,0,20,Erik ten Hag,1148,4,3,Thomas Frank,Away,False
3828450,190,1,8,Jess Thorup,2778,3,1,Flemming Pedersen,Away,False
3837816,180,1,20,Ralph Hasenhüttl,148,4,1,Antonio Conte,Away,False
3837829,148,2,4,Antonio Conte,631,2,7,Thomas Tuchel,Away,False
3839096,18,1,6,Daniel Farke,27,1,1,Julian Nagelsmann,Away,False
3839729,583,5,1,Christophe Galtier,3524,0,20,Pascal Gastien,Away,True
3839868,3524,0,12,Pascal Gastien,244,1,3,Igor Tudor,Away,False
3839871,3911,1,17,Michel Der Zakarian,273,3,7,Bruno Génésio,Away,False
3844598,131,4,5,Xavi,681,1,11,Imanol Alguacil,Away,True
3844768,276,1,15,Gabriele Cioffi,749,1,13,Paolo Zanetti,Away,False
3845647,2410,1,4,Vladimir Fedotov,964,2,2,Sergey Semak,Away,False
3845648,16704,0,7,Aleksandr Storozhuk,121,0,5,Slavisa Jokanovic,Away,False
3851135,968,4,10,Jonas De Roeck,354,5,8,Danny Buijs,Away,False
3858515,22110,4,,Morten Eskesen,1894,2,,Per Frandsen,Away,True
3860181,924,1,15,Osman Zeki Korkmaz,11282,0,11,Francesco Farioli,Away,True
3860275,3205,0,15,Cagdas Atan,6890,2,2,Emre Belözoglu,Away,False
3869054,720,1,1,Sérgio Conceição,6912,0,10,Álvaro Pacheco,Away,True
3869067,1301,0,18,Vasco Seabra,1075,5,3,Artur Jorge,Away,False
3890029,465,1,12,Stephen Robinson,370,4,5,Jim Goodwin,Away,False
3890037,371,5,1,Ange Postecoglou,2553,0,11,Derek McInnes,Away,True
3890055,2578,2,10,Callum Davidson,43,3,3,Robbie Neilson,Away,False
3898907,449,1,,Abdullah Avci,190,2,,Jess Thorup,Away,False
3902064,61825,1,13,Volodymyr Sharan,18303,2,5,Yuriy Gura,Away,False
3906304,369,0,,Freyr Alexandersson,22110,2,,Morten Eskesen,Away,False
3837822,1237,2,7,Graham Potter,985,1,14,Erik ten Hag,Away,True
3839103,89,6,2,Urs Fischer,33,1,16,Frank Kramer,Away,True
3854845,3205,0,19,Cagdas Atan,114,1,5,Valérien Ismaël,Away,False
3889533,14589,1,13,Marcel Licka,932,5,8,Josef Zinnbauer,Away,False
3890050,1241,0,7,David Martindale,987,1,3,Stevie Hammell,Away,False
3828444,1063,0,6,Jacob Friis,5724,1,4,Thomas Thomasberg,Away,False
3836749,468,0,12,Maurice Steijn,306,0,11,Kees van Wonderen,Away,False
3837221,1090,3,5,Pascal Jansen,468,2,11,Maurice Steijn,Away,True
3837391,610,2,2,Alfred Schreuder,200,0,15,Henk Fraser,Away,True
3837393,317,0,5,Ron Jans,724,1,13,Wim Jonk,Away,False
3837820,405,0,17,Steven Gerrard,989,2,3,Scott Parker,Away,False
3837836,703,1,10,Steve Cooper,29,1,17,Frank Lampard,Away,False
3839030,86,2,8,Ole Werner,82,2,9,Niko Kovac,Away,False
3839083,3,1,8,Steffen Baumgart,24,1,15,Oliver Glasner,Away,False
3839735,162,2,6,Philippe Clement,667,1,15,Julien Stéphan,Away,True
3839844,244,3,2,Igor Tudor,417,0,18,Lucien Favre,Away,True
3844093,368,1,14,Julen Lopetegui,331,2,5,Jagoba Arrasate,Away,False
3844600,3709,1,20,Quique Sánchez Flores,12321,3,9,Míchel,Away,False
3844737,6195,5,1,Luciano Spalletti,276,2,18,Gabriele Cioffi,Away,True
3844764,1038,0,17,Marco Giampaolo,380,4,9,Davide Nicola,Away,False
3844774,5,0,5,Stefano Pioli,6574,0,11,Alessio Dionisi,Away,False
3851206,3057,1,11,Ronny Deila,601,0,17,Karim Belhocine,Away,True
3869049,336,3,9,Rúben Amorim,1075,3,8,Artur Jorge,Away,False
3869060,294,1,2,Roger Schmidt,3268,0,14,Filipe Martins,Away,True
3885849,418,3,1,Carlo Ancelotti,714,1,16,Diego Martínez,Away,True
3887500,162,2,,Philippe Clement,383,3,,Ruud van Nistelrooy,Away,False
3901643,379,3,,David Moyes,1063,0,,Jacob Friis,Away,True
3909907,2696,0,,Igor Osinjkin,232,1,,Guillermo Abascal,Away,False
3828438,5724,3,4,Thomas Thomasberg,190,1,8,Jess Thorup,Away,True
3828453,369,1,12,Freyr Alexandersson,1063,2,5,Jacob Friis,Away,False
3837835,405,1,13,Steven Gerrard,873,3,9,Patrick Vieira,Away,False
3837857,29,1,17,Frank Lampard,399,1,7,Jesse Marsch,Away,False
3844593,1049,0,10,Gennaro Gattuso,621,1,7,Ernesto Valverde,Away,False
3844773,398,1,6,Maurizio Sarri,1038,1,17,Marco Giampaolo,Away,False
3869053,1465,0,8,Nélson Veríssimo,2420,1,4,Moreno,Away,False
3869058,2423,1,13,Mário Silva,2503,2,3,Petit,Away,False
3888997,265,2,1,Ivan Jovanovic,653,0,14,Nikolaos Nioplias,Away,True
3890031,43,1,3,Robbie Neilson,903,1,4,Lee Johnson,Away,False
3898908,190,0,,Jess Thorup,449,0,,Abdullah Avci,Away,False
3828440,865,3,7,Henrik Jensen,2414,3,6,Jens Berthel Askou,Away,False
3837230,306,4,7,Kees van Wonderen,499,0,18,Thomas Letsch,Away,True
3837851,148,2,3,Antonio Conte,703,0,14,Steve Cooper,Away,True
3839056,89,0,5,Urs Fischer,39,0,6,Bo Svensson,Away,False
3839731,1095,2,13,Bruno Irles,969,3,5,Olivier Dall'Oglio,Away,False
3839737,417,1,10,Lucien Favre,415,1,9,Philippe Montanier,Away,False
3839863,1095,4,11,Bruno Irles,162,2,16,Philippe Clement,Away,True
3844602,3302,1,13,Rubi,1531,1,18,Francisco Rodríguez,Away,False
3844750,2919,0,19,Giovanni Stroppa,6195,4,1,Luciano Spalletti,Away,False
3851072,2715,1,18,José Jeunechamps,58,3,2,Felice Mazzù,Away,False
3851134,2727,3,7,Marc Brys,3057,1,15,Ronny Deila,Away,True
3869108,2424,2,12,Ivo Vieira,6912,2,11,Álvaro Pacheco,Away,False
3869112,7378,1,4,Paulo Sérgio,1301,0,18,Vasco Seabra,Away,True
3890036,1519,1,10,Jack Ross,43,4,3,Robbie Neilson,Away,False
