"appearance_id","game_id","player_id","player_club_id","player_current_club_id","appearances_date","player_name","competition_id","yellow_cards","red_cards","goals","assists","minutes_played"
"3860274_652426","3860274","652426","11282","11282","2022-08-22","Yusuf Özdemir","TR1",0,0,0,0,70
"3860274_658835","3860274","658835","2381","2381","2022-08-22","Kader Keita","TR1",0,0,0,0,90
"3860274_76386","3860274","76386","2381","2381","2022-08-22","Mustapha Yatabaré","TR1",0,0,0,1,73
"3860274_85127","3860274","85127","2381","2381","2022-08-22","Hakan Arslan","TR1",0,0,0,0,74
"3860276_131326","3860276","131326","2293","2293","2022-08-22","Domagoj Pavicic","TR1",0,0,0,1,66
"3860276_166086","3860276","166086","2293","2696","2022-08-22","Amar Rahmanovic","TR1",0,0,0,0,25
"3839086_247555","3839086","247555","39","39","2022-08-20","Edimilson Fernandes","L1",0,0,0,0,15
"3839086_249157","3839086","249157","167","167","2022-08-20","Fredrik Jensen","L1",0,0,0,0,68
"3839086_250013","3839086","250013","39","826","2022-08-20","Angelo Fulgini","L1",0,0,0,1,68
"3839086_251878","3839086","251878","39","252","2022-08-20","Aarón Martín","L1",0,0,0,1,90
"3839086_278343","3839086","278343","167","167","2022-08-20","Felix Uduokhai","L1",0,0,0,1,90
"3839086_280575","3839086","280575","167","167","2022-08-20","Elvis Rexhbecaj","L1",1,0,0,0,90
"3839086_288429","3839086","288429","167","167","2022-08-20","Mads Pedersen","L1",0,0,0,0,85
"3839086_296397","3839086","296397","167","167","2022-08-20","Arne Maier","L1",0,0,0,0,68
"3839086_314398","3839086","314398","39","39","2022-08-20","Jae-sung Lee","L1",0,0,1,0,22
"3839086_333647","3839086","333647","39","39","2022-08-20","Jonathan Burkardt","L1",1,0,0,0,75
"3839086_334207","3839086","334207","39","39","2022-08-20","Maxim Leitsch","L1",0,0,0,0,90
"3839086_335457","3839086","335457","167","167","2022-08-20","Ermedin Demirovic","L1",0,0,1,0,71
"3839086_344069","3839086","344069","39","533","2022-08-20","Anton Stach","L1",0,0,0,0,89
"3839086_345886","3839086","345886","167","167","2022-08-20","Rubén Vargas","L1",0,0,0,0,22
"3839086_34787","3839086","34787","167","167","2022-08-20","Julian Baumgartlinger","L1",0,0,0,0,5
"3839086_357233","3839086","357233","39","39","2022-08-20","Leandro Barreiro","L1",0,0,0,0,1
"3839086_38410","3839086","38410","167","167","2022-08-20","Daniel Caligiuri","L1",0,0,0,0,5
"3839086_388363","3839086","388363","167","167","2022-08-20","Maximilian Bauer","L1",0,0,0,0,90
"3839086_42783","3839086","42783","167","167","2022-08-20","André Hahn","L1",0,0,0,0,19
"3839086_436585","3839086","436585","39","39","2022-08-20","Delano Burgzorg","L1",0,0,0,0,15
"3839086_520468","3839086","520468","167","167","2022-08-20","Iago","L1",0,0,0,0,90
"3839086_532495","3839086","532495","39","39","2022-08-20","Marlon Mustapha","L1",0,0,0,0,2
"3839086_627207","3839086","627207","167","383","2022-08-20","Ricardo Pepi","L1",0,0,0,0,22
"3837234_25520","3837234","25520","610","610","2022-08-21","Remko Pasveer","NL1",0,0,0,0,90
"3837234_272206","3837234","272206","468","468","2022-08-21","Tobias Lauritsen","NL1",0,0,0,0,90
"3837234_284165","3837234","284165","610","610","2022-08-21","Steven Bergwijn","NL1",0,0,1,0,90
"3837234_31067","3837234","31067","468","468","2022-08-21","Jonathan de Guzmán","NL1",1,0,0,0,88
"3837234_312493","3837234","312493","468","468","2022-08-21","Vito van Crooij","NL1",0,0,0,0,45
"3837234_325200","3837234","325200","468","6912","2022-08-21","Jason Lokilo","NL1",0,0,0,0,78
"3837234_333815","3837234","333815","468","468","2022-08-21","Dirk Abels","NL1",0,0,0,0,23
"3837234_36139","3837234","36139","610","36","2022-08-21","Dusan Tadic","NL1",0,0,0,0,90
"3837234_401356","3837234","401356","610","379","2022-08-21","Edson Álvarez","NL1",1,0,0,0,90
"3837234_412937","3837234","412937","468","383","2022-08-21","Shurandy Sambo","NL1",0,0,0,0,67
"3837234_420243","3837234","420243","610","11","2022-08-21","Jurrien Timber","NL1",0,0,0,0,90
"3837234_432694","3837234","432694","468","468","2022-08-21","Joshua Kitolano","NL1",0,0,0,0,90
"3837234_461883","3837234","461883","610","931","2022-08-21","Calvin Bassey","NL1",0,0,0,0,90
"3837234_470394","3837234","470394","610","610","2022-08-21","Kenneth Taylor","NL1",0,0,0,0,90
"3837234_473169","3837234","473169","610","610","2022-08-21","Brian Brobbey","NL1",0,0,0,0,73
"3837234_482141","3837234","482141","468","468","2022-08-21","Mike Eerdhuijzen","NL1",0,0,0,0,2
"3837234_543499","3837234","543499","610","379","2022-08-21","Mohammed Kudus","NL1",0,0,0,0,17
"3837234_557407","3837234","557407","610","610","2022-08-21","Devyne Rensch","NL1",0,0,0,0,90
"3837234_56381","3837234","56381","468","468","2022-08-21","Adil Auassar","NL1",0,0,0,0,88
"3837234_578804","3837234","578804","468","1090","2022-08-21","Sven Mijnans","NL1",0,0,0,0,90
"3837234_595028","3837234","595028","468","468","2022-08-21","Charles-Andreas Brym","NL1",0,0,0,0,2
"3837234_93637","3837234","93637","468","1304","2022-08-21","Mario Engels","NL1",0,0,0,0,12
"3837236_124873","3837236","124873","235","235","2022-08-21","Florian Jozefzoon","NL1",0,0,0,0,33
"3837236_134999","3837236","134999","234","200","2022-08-21","Jens Toornstra","NL1",0,0,0,0,45
"3837236_160431","3837236","160431","235","235","2022-08-21","Iliass Bel Hassani","NL1",1,0,0,0,57
"3837236_235274","3837236","235274","235","235","2022-08-21","Dario Van den Buijs","NL1",0,0,0,0,83
"3837236_241391","3837236","241391","234","234","2022-08-21","Oussama Idrissi","NL1",0,0,0,0,45
"3837236_283233","3837236","283233","234","206","2022-08-21","Jacob Rasmussen","NL1",0,0,0,0,90
"3837236_292805","3837236","292805","235","235","2022-08-21","Lennerd Daneels","NL1",0,0,0,0,57
"3837236_297693","3837236","297693","235","468","2022-08-21","Pelle Clement","NL1",0,0,0,0,14
"3837236_30670","3837236","30670","235","235","2022-08-21","Vurnon Anita","NL1",0,0,0,0,33
"3837236_315121","3837236","315121","234","234","2022-08-21","Justin Bijlow","NL1",0,0,0,0,90
"3837236_315125","3837236","315125","234","234","2022-08-21","Javairô Dilrosun","NL1",0,0,0,0,90
"3837236_320748","3837236","320748","234","36","2022-08-21","Sebastian Szymanski","NL1",0,0,0,0,70
"3837236_328455","3837236","328455","235","235","2022-08-21","Juriën Gaari","NL1",1,0,0,0,90
"3837236_337673","3837236","337673","235","235","2022-08-21","Julian Lelieveld","NL1",0,0,0,0,90
"3837236_358021","3837236","358021","235","235","2022-08-21","Shawn Adewoye","NL1",0,0,0,0,90
"3837236_387197","3837236","387197","235","235","2022-08-21","Etienne Vaessen","NL1",0,0,0,0,90
"3837236_416802","3837236","416802","235","235","2022-08-21","Thierry Lutonda","NL1",0,0,0,0,76
"3837236_420210","3837236","420210","234","234","2022-08-21","Lutsharel Geertruida","NL1",0,0,0,0,90
"3837236_420213","3837236","420213","234","234","2022-08-21","Quinten Timber","NL1",0,0,0,0,90
"3837236_433805","3837236","433805","235","235","2022-08-21","Patrick Vroegh","NL1",0,0,0,0,90
"3837236_454567","3837236","454567","234","294","2022-08-21","Orkun Kökçü","NL1",0,0,0,0,45
"3837236_469082","3837236","469082","235","235","2022-08-21","Roy Kuijpers","NL1",0,0,0,0,7
"3837236_485591","3837236","485591","234","234","2022-08-21","Mohamed Taabouni","NL1",0,0,0,0,13
"3837236_514285","3837236","514285","234","234","2022-08-21","Quilindschy Hartman","NL1",0,0,0,0,77
"3837236_519731","3837236","519731","234","124","2022-08-21","Danilo","NL1",0,0,1,0,88
"3837236_552955","3837236","552955","234","234","2022-08-21","Santiago Gimenez","NL1",0,0,0,0,2
"3837236_56523","3837236","56523","235","235","2022-08-21","Michiel Kramer","NL1",0,0,0,0,90
"3837236_566911","3837236","566911","235","235","2022-08-21","Yassin Oukili","NL1",0,0,0,0,83
"3837236_583404","3837236","583404","234","6574","2022-08-21","Marcus Pedersen","NL1",0,0,0,0,20
"3837236_59145","3837236","59145","234","234","2022-08-21","Gernot Trauner","NL1",0,0,0,0,90
"3837236_625654","3837236","625654","235","235","2022-08-21","Julen Lobete","NL1",0,0,0,0,7
"3837236_721470","3837236","721470","234","306","2022-08-21","Patrik Walemark","NL1",0,0,0,0,45
"3837838_102017","3837838","102017","631","11","2022-08-21","Jorginho","GB1",0,0,0,0,64
"3837838_121257","3837838","121257","399","399","2022-08-21","Adam Forshaw","GB1",0,0,0,0,29
"3837838_131505","3837838","131505","399","399","2022-08-21","Rodrigo","GB1",0,0,1,1,83
"3837838_134425","3837838","134425","631","631","2022-08-21","Raheem Sterling","GB1",1,0,0,0,87
"3837838_202886","3837838","202886","631","5","2022-08-21","Ruben Loftus-Cheek","GB1",0,0,0,0,90
"3837838_217111","3837838","217111","631","141","2022-08-21","Hakim Ziyech","GB1",0,0,0,0,26
"3837838_246291","3837838","246291","399","12","2022-08-21","Diego Llorente","GB1",0,0,0,0,90
"3837838_284857","3837838","284857","631","631","2022-08-21","Marc Cucurella","GB1",0,0,0,0,90
"3837838_29241","3837838","29241","631","631","2022-08-21","Thiago Silva","GB1",0,0,0,0,90
"3837838_309400","3837838","309400","631","11","2022-08-21","Kai Havertz","GB1",0,0,0,0,90
"3837838_315779","3837838","315779","631","5","2022-08-21","Christian Pulisic","GB1",0,0,0,0,26
"3837838_316125","3837838","316125","631","631","2022-08-21","Ben Chilwell","GB1",0,0,0,0,13
"3837838_319301","3837838","319301","399","399","2022-08-21","Daniel James","GB1",0,0,0,0,70
"3837838_328784","3837838","328784","399","24","2022-08-21","Robin Koch","GB1",0,0,0,0,90
"3837838_332705","3837838","332705","399","989","2022-08-21","Tyler Adams","GB1",0,0,0,0,90
"3837838_336869","3837838","336869","399","150","2022-08-21","Marc Roca","GB1",0,0,0,0,61
"3837838_346483","3837838","346483","631","985","2022-08-21","Mason Mount","GB1",0,0,0,0,77
"3837838_369684","3837838","369684","399","12","2022-08-21","Rasmus Kristensen","GB1",0,0,0,0,90
"3837838_393323","3837838","393323","399","89","2022-08-21","Brenden Aaronson","GB1",0,0,1,0,83
"3837838_410708","3837838","410708","399","399","2022-08-21","Pascal Struijk","GB1",0,0,0,0,90
"3837838_417346","3837838","417346","399","29","2022-08-21","Jack Harrison","GB1",0,0,1,1,83
"3837838_442531","3837838","442531","631","631","2022-08-21","Edouard Mendy","GB1",0,0,0,0,90
"3837838_472423","3837838","472423","631","631","2022-08-21","Reece James","GB1",0,0,0,0,90
"3837838_488362","3837838","488362","631","631","2022-08-21","Conor Gallagher","GB1",0,0,0,0,64
"3837838_503980","3837838","503980","399","399","2022-08-21","Joe Gelhardt","GB1",0,0,0,0,7
"3837838_512385","3837838","512385","399","989","2022-08-21","Luis Sinisterra","GB1",0,0,0,0,20
"3837838_532178","3837838","532178","399","399","2022-08-21","Sam Greenwood","GB1",0,0,0,0,7
"3837838_542586","3837838","542586","399","399","2022-08-21","Illan Meslier","GB1",0,0,0,0,90
"3837838_57500","3837838","57500","631","13","2022-08-21","César Azpilicueta","GB1",0,0,0,0,3
"3837838_92738","3837838","92738","399","399","2022-08-21","Mateusz Klich","GB1",0,0,0,0,7
"3837838_93128","3837838","93128","631","631","2022-08-21","Kalidou Koulibaly","GB1",2,0,0,0,84
"3837841_108725","3837841","108725","762","703","2022-08-21","Chris Wood","GB1",0,0,0,0,20
"3837841_123682","3837841","123682","762","762","2022-08-21","Callum Wilson","GB1",0,0,1,0,70
"3837841_134270","3837841","134270","762","762","2022-08-21","Dan Burn","GB1",0,0,0,0,90
"3837841_135343","3837841","135343","762","762","2022-08-21","Fabian Schär","GB1",1,0,0,0,90
"3837841_177476","3837841","177476","281","281","2022-08-21","Nathan Aké","GB1",0,0,0,0,21
"3837841_182712","3837841","182712","281","131","2022-08-21","João Cancelo","GB1",1,0,0,0,90
"3837841_184528","3837841","184528","762","762","2022-08-21","Emil Krafth","GB1",0,0,0,0,1
"3837841_186590","3837841","186590","281","281","2022-08-21","John Stones","GB1",1,0,0,0,90
"3837841_192080","3837841","192080","762","762","2022-08-21","Nick Pope","GB1",0,0,0,0,90
"3837841_199527","3837841","199527","762","762","2022-08-21","Jacob Murphy","GB1",0,0,0,0,7
"3837841_238223","3837841","238223","281","281","2022-08-21","Ederson","GB1",0,0,0,0,90
"3837841_241641","3837841","241641","281","281","2022-08-21","Bernardo Silva","GB1",0,0,1,1,90
"3837841_258004","3837841","258004","281","281","2022-08-21","Rúben Dias","GB1",0,0,0,0,69
"3837841_272642","3837841","272642","762","762","2022-08-21","Allan Saint-Maximin","GB1",0,0,0,2,90
"3837841_272999","3837841","272999","762","762","2022-08-21","Miguel Almirón","GB1",0,0,1,0,83
"3837841_333241","3837841","333241","762","762","2022-08-21","Joelinton","GB1",1,0,0,0,90
"3837841_340329","3837841","340329","762","762","2022-08-21","Joe Willock","GB1",0,0,0,0,70
"3837841_346707","3837841","346707","762","762","2022-08-21","Sean Longstaff","GB1",0,0,0,0,20
"3837841_357565","3837841","357565","281","281","2022-08-21","Rodri","GB1",0,0,0,1,90
"3837841_361093","3837841","361093","762","762","2022-08-21","Sven Botman","GB1",0,0,0,0,90
"3837841_406635","3837841","406635","281","281","2022-08-21","Phil Foden","GB1",0,0,0,0,90
"3837841_418560","3837841","418560","281","281","2022-08-21","Erling Haaland","GB1",0,0,1,0,90
"3837841_520624","3837841","520624","762","762","2022-08-21","Bruno Guimarães","GB1",1,0,0,0,90
"3837841_53622","3837841","53622","281","131","2022-08-21","İlkay Gündoğan","GB1",0,0,1,0,90
"3837841_88755","3837841","88755","281","281","2022-08-21","Kevin De Bruyne","GB1",0,0,0,1,90
"3837841_95424","3837841","95424","281","281","2022-08-21","Kyle Walker","GB1",0,0,0,0,90
"3837841_95810","3837841","95810","762","762","2022-08-21","Kieran Trippier","GB1",1,0,1,0,90
"3837843_104124","3837843","104124","379","379","2022-08-21","Michail Antonio","GB1",0,0,0,0,75
"3837843_111195","3837843","111195","1237","1237","2022-08-21","Joël Veltman","GB1",0,0,0,0,90
"3837843_135853","3837843","135853","379","379","2022-08-21","Manuel Lanzini","GB1",0,0,0,0,15
"3837843_144028","3837843","144028","1237","11","2022-08-21","Leandro Trossard","GB1",0,0,1,0,90
"3837843_148153","3837843","148153","1237","1237","2022-08-21","Lewis Dunk","GB1",0,0,0,0,90
"3837843_157509","3837843","157509","379","379","2022-08-21","Kurt Zouma","GB1",0,0,0,0,90
"3837843_157672","3837843","157672","379","379","2022-08-21","Vladimir Coufal","GB1",0,0,0,0,75
"3837843_209212","3837843","209212","1237","1237","2022-08-21","Solly March","GB1",0,0,0,0,85
"3837843_212847","3837843","212847","1237","1237","2022-08-21","Adam Webster","GB1",0,0,0,0,90
"3837843_228948","3837843","228948","379","162","2022-08-21","Thilo Kehrer","GB1",1,0,0,0,90
"3837843_234781","3837843","234781","379","379","2022-08-21","Maxwel Cornet","GB1",0,0,0,0,15
"3837843_283628","3837843","283628","379","379","2022-08-21","Tomas Soucek","GB1",0,0,0,0,90
"3837843_290532","3837843","290532","379","1041","2022-08-21","Saïd Benrahma","GB1",0,0,0,0,75
"3837843_29692","3837843","29692","379","379","2022-08-21","Lukasz Fabianski","GB1",0,0,0,0,90
"3837843_314875","3837843","314875","379","379","2022-08-21","Jarrod Bowen","GB1",0,0,0,0,90
"3837843_315867","3837843","315867","379","800","2022-08-21","Gianluca Scamacca","GB1",0,0,0,0,28
"3837843_349599","3837843","349599","1237","1237","2022-08-21","Pervis Estupiñán","GB1",0,0,0,0,27
"3837843_357662","3837843","357662","379","11","2022-08-21","Declan Rice","GB1",0,0,0,0,90
"3837843_357885","3837843","357885","379","150","2022-08-21","Pablo Fornals","GB1",0,0,0,0,62
"3837843_403151","3837843","403151","1237","631","2022-08-21","Robert Sánchez","GB1",0,0,0,0,90
"3837843_43530","3837843","43530","1237","1237","2022-08-21","Adam Lallana","GB1",0,0,0,0,63
"3837843_468002","3837843","468002","379","379","2022-08-21","Ben Johnson","GB1",0,0,0,0,15
"3837843_490307","3837843","490307","1237","1237","2022-08-21","Enock Mwepu","GB1",0,0,0,0,5
"3837843_504849","3837843","504849","1237","1237","2022-08-21","Kaoru Mitoma","GB1",0,0,0,0,1
"3837843_534033","3837843","534033","1237","31","2022-08-21","Alexis Mac Allister","GB1",0,0,1,0,90
"3837843_67063","3837843","67063","1237","1237","2022-08-21","Danny Welbeck","GB1",0,0,0,1,90
"3837843_687626","3837843","687626","1237","631","2022-08-21","Moisés Caicedo","GB1",0,0,0,0,90
"3837843_82873","3837843","82873","1237","1237","2022-08-21","Pascal Groß","GB1",0,0,0,1,90
"3837843_92571","3837843","92571","379","379","2022-08-21","Aaron Cresswell","GB1",1,0,0,0,90
"3839083_106270","3839083","106270","3","3","2022-08-21","Florian Kainz","L1",0,0,0,0,87
"3839083_108537","3839083","108537","3","3","2022-08-21","Jonas Hector","L1",0,0,0,0,90
"3839083_125614","3839083","125614","3","3","2022-08-21","Sargis Adamyan","L1",0,0,0,0,56
"3839083_153678","3839083","153678","3","152","2022-08-21","Kingsley Schindler","L1",0,0,0,0,3
"3839083_159844","3839083","159844","24","23826","2022-08-21","Christopher Lenz","L1",0,0,0,0,10
"3839083_160929","3839083","160929","3","3","2022-08-21","Marvin Schwäbe","L1",0,0,0,0,90
"3839083_160968","3839083","160968","3","3","2022-08-21","Benno Schmitz","L1",0,0,0,0,90
"3839083_193782","3839083","193782","24","24","2022-08-21","Lucas Alario","L1",0,0,0,0,21
"3839083_212723","3839083","212723","24","368","2022-08-21","Djibril Sow","L1",0,0,0,0,90
"3839086_78339","3839086","78339","167","167","2022-08-20","Rafal Gikiewicz","L1",0,0,0,0,90
"3839086_82350","3839086","82350","39","39","2022-08-20","Stefan Bell","L1",1,0,0,0,90
"3839087_120205","3839087","120205","60","60","2022-08-20","Michael Gregoritsch","L1",0,0,0,0,81
"3839087_124502","3839087","124502","60","60","2022-08-20","Matthias Ginter","L1",0,0,0,0,90
"3839087_125714","3839087","125714","60","1148","2022-08-20","Mark Flekken","L1",0,0,0,0,90
"3839087_146310","3839087","146310","79","31","2022-08-20","Wataru Endo","L1",0,0,0,0,90
"3839087_185077","3839087","185077","60","60","2022-08-20","Vincenzo Grifo","L1",0,0,1,0,81
"3839087_190284","3839087","190284","60","60","2022-08-20","Maximilian Eggestein","L1",0,0,0,0,90
"3839087_193004","3839087","193004","79","79","2022-08-20","Waldemar Anton","L1",0,0,0,0,90
"3839087_225657","3839087","225657","60","60","2022-08-20","Philipp Lienhart","L1",0,0,0,0,90
"3839087_232463","3839087","232463","79","105","2022-08-20","Luca Pfeiffer","L1",0,0,0,0,19
"3839087_272278","3839087","272278","79","79","2022-08-20","Chris Führich","L1",1,0,0,0,71
"3839087_272587","3839087","272587","60","60","2022-08-20","Daniel-Kofi Kyereh","L1",0,0,0,0,9
"3839087_284769","3839087","284769","79","60","2022-08-20","Florian Müller","L1",0,0,0,0,90
"3839087_293194","3839087","293194","79","610","2022-08-20","Borna Sosa","L1",1,0,0,0,71
"3839087_297583","3839087","297583","60","79","2022-08-20","Woo-yeong Jeong","L1",0,0,0,0,30
"3839087_332798","3839087","332798","60","60","2022-08-20","Roland Sallai","L1",1,0,0,0,60
"3839087_342039","3839087","342039","60","60","2022-08-20","Yannik Keitel","L1",1,0,0,0,9
"3839087_353892","3839087","353892","79","79","2022-08-20","Hiroki Ito","L1",0,0,0,0,90
"3839087_358504","3839087","358504","60","60","2022-08-20","Ritsu Doan","L1",0,0,0,0,60
"3839087_369567","3839087","369567","79","24","2022-08-20","Sasa Kalajdzic","L1",0,0,0,0,90
"3839087_415912","3839087","415912","79","379","2022-08-20","Konstantinos Mavropanos","L1",1,0,0,0,90
"3839087_448258","3839087","448258","79","79","2022-08-20","Josha Vagnoman","L1",0,0,0,0,85
"3839087_45683","3839087","45683","60","60","2022-08-20","Manuel Gulde","L1",0,0,0,0,30
"3839087_472243","3839087","472243","79","79","2022-08-20","Lilian Egloff","L1",0,0,0,0,19
"3839087_496767","3839087","496767","79","79","2022-08-20","Juan José Perea","L1",0,0,0,0,5
"3839087_538971","3839087","538971","79","873","2022-08-20","Naouirou Ahamada","L1",1,0,0,0,78
"3839087_548348","3839087","548348","60","60","2022-08-20","Kiliann Sildillia","L1",0,0,0,1,81
"3839087_55099","3839087","55099","60","60","2022-08-20","Nicolas Höfler","L1",0,0,0,0,90
"3839087_569366","3839087","569366","79","79","2022-08-20","Enzo Millot","L1",0,0,0,0,12
"3839087_578680","3839087","578680","60","520","2022-08-20","Hugo Siquet","L1",0,0,0,0,9
"3839087_612826","3839087","612826","79","79","2022-08-20","Silas","L1",0,0,0,0,90
"3839087_93707","3839087","93707","60","60","2022-08-20","Christian Günter","L1",0,0,0,0,90
"3839816_126557","3839816","126557","826","826","2022-08-20","Jonathan Gradit","FR1",0,0,0,0,90
"3839816_146854","3839816","146854","162","162","2022-08-20","Wissam Ben Yedder","FR1",1,0,0,0,90
"3860276_172565","3860276","172565","924","924","2022-08-22","Ibrahim Yilmaz","TR1",0,0,0,0,90
"3860276_181751","3860276","181751","924","924","2022-08-22","Oguzhan Berber","TR1",0,0,0,0,60
"3860276_188470","3860276","188470","2293","2293","2022-08-22","Francisco Calvo","TR1",0,0,0,0,90
"3860276_204049","3860276","204049","2293","3209","2022-08-22","Endri Cekici","TR1",0,0,1,0,65
"3860276_213555","3860276","213555","2293","589","2022-08-22","Zymer Bytyqi","TR1",0,0,0,0,90
"3860276_217863","3860276","217863","2293","2293","2022-08-22","Guilherme","TR1",0,0,1,0,90
"3860276_221133","3860276","221133","924","924","2022-08-22","Ali Yaşar","TR1",0,0,0,0,90
"3860276_226085","3860276","226085","2293","2293","2022-08-22","Robert Muric","TR1",0,0,0,0,65
"3860276_245765","3860276","245765","2293","2293","2022-08-22","Uche Ikpeazu","TR1",0,0,0,0,11
"3860276_260330","3860276","260330","2293","2293","2022-08-22","Cebrail Karayel","TR1",0,0,0,0,16
"3860276_275683","3860276","275683","924","924","2022-08-22","Melih Kabasakal","TR1",0,0,0,0,90
"3860276_291750","3860276","291750","2293","2293","2022-08-22","Soner Dikmen","TR1",0,0,0,0,24
"3860276_291758","3860276","291758","2293","2293","2022-08-22","Ahmet Oğuz","TR1",1,0,0,1,74
"3860276_293213","3860276","293213","2293","114","2022-08-22","Amir Hadziahmetovic","TR1",1,0,0,0,90
"3860276_319674","3860276","319674","924","924","2022-08-22","Duhan Aksu","TR1",0,0,0,0,45
"3860276_32622","3860276","32622","924","924","2022-08-22","Patrick Ebert","TR1",0,0,0,0,30
"3860276_354173","3860276","354173","2293","2293","2022-08-22","Adil Demirbağ","TR1",1,0,0,0,90
"3860276_381689","3860276","381689","924","924","2022-08-22","Mehmet Yeşil","TR1",0,0,0,0,90
"3860276_387160","3860276","387160","2293","2293","2022-08-22","Konrad Michalak","TR1",0,0,0,1,14
"3860276_391278","3860276","391278","924","126","2022-08-22","Muammer Sarıkaya","TR1",0,0,0,0,72
"3860276_432604","3860276","432604","924","924","2022-08-22","Kagan Bagis","TR1",0,0,0,0,30
"3860276_443363","3860276","443363","924","924","2022-08-22","Okan Erdoğan","TR1",0,0,0,0,72
"3860276_46252","3860276","46252","2293","2293","2022-08-22","Ibrahim Sehic","TR1",0,0,0,0,90
"3860276_538566","3860276","538566","924","2293","2022-08-22","Valon Ethemi","TR1",0,0,0,0,60
"3860276_544472","3860276","544472","924","924","2022-08-22","Emir Kaan Gültekin","TR1",0,0,0,0,18
"3860276_600222","3860276","600222","924","924","2022-08-22","Jetmir Topalli","TR1",0,0,0,0,90
"3860276_78819","3860276","78819","924","369","2022-08-22","David Jensen","TR1",0,0,0,0,90
"3860276_83560","3860276","83560","2293","2293","2022-08-22","Muhammet Demir","TR1",0,0,1,0,90
"3860276_936176","3860276","936176","924","924","2022-08-22","Michael Ologo","TR1",1,0,0,0,45
"3860277_118022","3860277","118022","3840","3840","2022-08-22","Younès Belhanda","TR1",1,0,1,0,90
"3860277_127160","3860277","127160","3840","1421","2022-08-22","Benjamin Stambouli","TR1",0,0,0,0,28
"3860277_129604","3860277","129604","36","36","2022-08-22","Ezgjan Alioski","TR1",0,0,1,0,10
"3860277_136184","3860277","136184","3840","114","2022-08-22","Jonas Svensson","TR1",0,0,0,0,90
"3860277_139503","3860277","139503","36","36","2022-08-22","Enner Valencia","TR1",0,0,2,0,90
"3860277_149829","3860277","149829","36","36","2022-08-22","Miha Zajc","TR1",1,0,1,0,62
"3860277_159079","3860277","159079","3840","868","2022-08-22","Ertaç Özbir","TR1",0,0,0,0,90
"3860277_186172","3860277","186172","3840","589","2022-08-22","Britt Assombalonga","TR1",0,0,0,0,3
"3860277_19041","3860277","19041","3840","114","2022-08-22","Gökhan Inler","TR1",0,0,0,0,62
"3860277_206947","3860277","206947","3840","3840","2022-08-22","Kévin Rodrigues","TR1",0,0,0,0,90
"3860277_210747","3860277","210747","36","265","2022-08-22","Willian Arão","TR1",1,0,0,0,61
"3860277_211325","3860277","211325","3840","3209","2022-08-22","Badou Ndiaye","TR1",0,0,0,0,90
"3860277_212325","3860277","212325","3840","3840","2022-08-22","Berk Yildiz","TR1",0,0,0,0,1
"3860277_263380","3860277","263380","36","60","2022-08-22","Attila Szalai","TR1",1,0,0,0,90
"3860277_283223","3860277","283223","36","6646","2022-08-22","Emre Mor","TR1",0,0,0,0,80
"3860277_295024","3860277","295024","3840","265","2022-08-22","Samet Akaydin","TR1",1,0,0,0,90
"3860277_303140","3860277","303140","36","36","2022-08-22","Mauricio Lemos","TR1",0,0,0,0,90
"3860277_306462","3860277","306462","36","36","2022-08-22","Mert Hakan Yandaş","TR1",0,0,0,0,28
"3860277_317454","3860277","317454","36","36","2022-08-22","Diego Rossi","TR1",0,0,0,1,29
"3860277_336077","3860277","336077","36","985","2022-08-22","Altay Bayındır","TR1",0,0,0,0,90
"3860277_347913","3860277","347913","36","36","2022-08-22","Luan Peres","TR1",0,0,0,0,90
"3860277_351738","3860277","351738","36","36","2022-08-22","Lincoln","TR1",0,0,0,1,88
"3860277_353775","3860277","353775","3840","126","2022-08-22","David Akintola","TR1",1,0,0,0,45
"3860277_358948","3860277","358948","36","36","2022-08-22","Bright Osayi-Samuel","TR1",0,0,0,0,2
"3860277_369316","3860277","369316","36","36","2022-08-22","Ferdi Kadıoğlu","TR1",0,0,0,0,90
"3860277_380415","3860277","380415","3840","3840","2022-08-22","Henry Onyekuru","TR1",1,0,0,2,90
"3860277_48067","3860277","48067","3840","932","2022-08-22","Artem Dzyuba","TR1",0,0,1,0,87
"3860277_517376","3860277","517376","3840","3840","2022-08-22","Yusuf Sarı","TR1",0,0,0,0,45
"3860277_613725","3860277","613725","36","36","2022-08-22","İsmail Yüksek","TR1",0,0,0,0,29
"3860277_80059","3860277","80059","36","36","2022-08-22","Serdar Dursun","TR1",0,0,0,1,61
"3860277_89222","3860277","89222","3840","660","2022-08-22","Yaroslav Rakitskyi","TR1",0,1,0,0,82
"3869063_167165","3869063","167165","2424","2424","2022-08-22","Pedro Tiba","PO1",0,0,0,0,27
"3869063_186848","3869063","186848","2424","7775","2022-08-22","Giorgi Aburjania","PO1",0,0,0,0,63
"3869063_215122","3869063","215122","3329","3329","2022-08-22","Ivo Rodrigues","PO1",1,0,0,0,63
"3869063_249360","3869063","249360","2424","2424","2022-08-22","Ali Alipour","PO1",0,0,0,0,22
"3869063_27178","3869063","27178","2424","2424","2022-08-22","Rúben Fernandes","PO1",0,0,0,0,90
"3869063_284883","3869063","284883","2424","683","2022-08-22","Fran Navarro","PO1",0,0,0,0,90
"3869063_291941","3869063","291941","2424","3325","2022-08-22","Carraça","PO1",0,0,0,0,45
